target_mode,knob,knob_value,f_mod_hz,rc,mh_mean_V,mh_pkpk_V,mh_std_V,error_std_codes,error_pkpk_codes,target_pkpk_codes,drift_V
iadc_value,ctrl_dec,2000,2000,0,0.7332806396484376,0.0004028320312500222,0.00014099121093751174,146.34067636400164,411.0,0.0,3.0212787713301823e-06
peak_ratio,step_size_track,8,1000,0,0.733153315952846,0.0008056640624999334,0.0002385953199836113,12.474054195057215,50.0,448.0,4.357732186713538e-05
iadc_value,ctrl_dec,125,25,0,0.7329518407312171,0.004229736328124956,0.001413730670387503,5.712868137061221,30.0,0.0,-8.381613780148051e-05
peak_ratio,step_size_track,8,2000,0,0.7331684221540179,0.0008056640624999334,0.00024991757630094143,20.006502769380372,58.0,428.0,1.6709521366618086e-05
peak_ratio,step_size_track,8,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.717833063157652,57.0,448.0,4.316112529554287e-06
iadc_value,ctrl_dec,2000,5000,0,0.7332000732421876,0.0002014160156250666,0.0001007080078125333,9.5,19.0,0.0,-2.158056264990045e-06
peak_ratio,step_size_track,8,50,0,0.7331676723168717,0.0008056640624999334,0.000223130934521993,8.824761829536408,39.0,448.0,9.20916144441228e-06
peak_ratio,step_size_track,16,500,0,0.7331223842075895,0.0008056640624999334,0.00028186495366664267,21.602047510193405,80.0,448.0,8.706215560771629e-05
peak_ratio,step_size_track,16,1000,0,0.7331396484375001,0.0008056640624999334,0.00028198242187498065,22.511897081411902,81.0,448.0,4.229790279486261e-05
peak_ratio,step_size_track,16,2000,0,0.7331396484375001,0.0008056640624999334,0.00028198242187498065,26.66480903393697,94.0,428.0,2.1580562650451587e-05
peak_ratio,step_size_track,16,200,0,0.7331402946920956,0.0008056640624999334,0.0002748756471925207,20.511725017876994,76.0,448.0,1.4438057042304505e-05
peak_ratio,step_size_track,16,5000,0,0.733099365234375,0.0008056640624999334,0.0002848452609760027,30.33035036166289,65.0,448.0,8.632225060224236e-06
peak_ratio,step_size_track,32,500,0,0.733099365234375,0.0008056640624999334,0.0004028320312499667,44.24856218118325,137.0,448.0,8.632225060224236e-06
peak_ratio,step_size_track,16,100,0,0.7331396125024393,0.0008056640624999334,0.0002745749059174814,20.47856123978889,75.0,448.0,1.4552268662431248e-05
peak_ratio,step_size_track,32,200,0,0.7330986471737132,0.0008056640624999334,0.0004028313912666939,43.785399174330074,136.0,448.0,-1.2932633937471053e-16
peak_ratio,step_size_track,32,1000,0,0.733099365234375,0.0008056640624999334,0.0004028320312499667,44.46265559260872,137.0,448.0,8.632225060224236e-06
peak_ratio,step_size_track,32,2000,0,0.733099365234375,0.0008056640624999334,0.0004028320312499667,44.050075719780175,135.0,428.0,8.632225060224236e-06
peak_ratio,step_size_track,8,25,0,0.7331689011808539,0.0008056640624999334,0.00022124910968106265,8.645364348504993,37.0,448.0,1.0758726609454055e-05
peak_ratio,step_size_track,32,5000,0,0.733099365234375,0.0008056640624999334,0.0004028320312499667,46.535410589953,120.0,448.0,8.632225060224236e-06
peak_ratio,step_size_track,32,100,0,0.7330990058837673,0.0008056640624999334,0.00040283187096866463,43.77950228813859,136.0,448.0,-5.782067917933223e-16
peak_ratio,step_size_track,56,500,0,0.7331698608398438,0.0028198242187499334,0.0009944628940743252,86.49061409500231,279.0,448.0,0.00030061723772347446
peak_ratio,step_size_track,16,50,0,0.7331394507064719,0.0008056640624999334,0.0002737368486057104,20.448680418501944,76.0,448.0,1.320035955623061e-05
peak_ratio,step_size_track,56,1000,0,0.7332403564453127,0.0028198242187499334,0.0009869384765624808,86.44880452366839,283.0,448.0,0.00014804265978336035
peak_ratio,step_size_track,56,2000,0,0.7332403564453127,0.0028198242187499334,0.0009869384765624808,85.73906516820887,261.0,428.0,6.948941173502586e-05
peak_ratio,step_size_track,56,5000,0,0.733099365234375,0.0028198242187499334,0.0009969584134160684,95.13108330195804,263.0,448.0,3.0212787710722884e-05
peak_ratio,step_size_track,56,200,0,0.7332451315487133,0.0028198242187499334,0.0009598431313262769,82.81037728939418,280.0,448.0,2.2094835166054765e-05
peak_ratio,adc_dead_zone,0,500,0,0.7331597900390625,0.0008056640624999334,0.00023916826713393712,11.715905811314455,44.0,448.0,7.639519178347424e-05
peak_ratio,step_size_track,56,100,0,0.7332414883997269,0.0028198242187499334,0.0009599037374159471,82.68575992210334,279.0,448.0,5.01655129834311e-05
peak_ratio,adc_dead_zone,0,1000,0,0.7331396484375001,0.0008056640624999334,0.0002595063830456021,13.146969465334928,50.0,448.0,4.661401532557073e-05
peak_ratio,adc_dead_zone,0,200,0,0.7331654268152574,0.0008056640624999334,0.00023774911521615578,10.782073396147894,42.0,448.0,8.931627840808802e-06
peak_ratio,adc_dead_zone,0,2000,0,0.7331597900390625,0.0008056640624999334,0.0002555682732146122,9.985681074949882,34.0,428.0,2.114895139725398e-05
peak_ratio,step_size_track,32,50,0,0.7330991854788947,0.0008056640624999334,0.00040283199114387805,43.78900566576794,136.0,448.0,-4.2858685140476475e-16
peak_ratio,adc_dead_zone,0,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.695899170495945,57.0,448.0,4.316112529554287e-06
peak_ratio,adc_dead_zone,0,100,0,0.7331663841227141,0.0008056640624999334,0.0002364502422996193,10.722863391937866,44.0,448.0,1.1390237246144389e-05
peak_ratio,adc_dead_zone,1,500,0,0.7331504385811942,0.0008056640624999334,0.00023862134359590567,10.916893270224335,44.0,448.0,7.489996708506386e-05
peak_ratio,adc_dead_zone,1,1000,0,0.7331590706961496,0.0008056640624999334,0.00022338000919191586,12.652708026670151,50.0,448.0,3.4667632429244436e-05
peak_ratio,adc_dead_zone,1,2000,0,0.7331597900390625,0.0008056640624999334,0.0002555682732146122,20.592387326784785,58.0,428.0,2.373861891564068e-05
peak_ratio,step_size_track,16,25,0,0.733139729345518,0.0008056640624999334,0.000273396155875548,20.380716502763608,77.0,448.0,1.0455750352316614e-05
peak_ratio,adc_dead_zone,1,200,0,0.7331654268152574,0.0008056640624999334,0.0002315859741795079,10.11819913851793,41.0,448.0,7.956291008574436e-06
peak_ratio,adc_dead_zone,0,50,0,0.7331649759846679,0.0008056640624999334,0.00023682530408612235,10.667929415043446,43.0,448.0,1.242454726199207e-05
peak_ratio,step_size_track,56,50,0,0.7332409226750755,0.0028198242187499334,0.0009569673871753365,82.46710918796178,278.0,448.0,3.8479712262207875e-05
peak_ratio,adc_dead_zone,1,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.763920891030192,57.0,448.0,4.316112529554287e-06
peak_ratio,adc_dead_zone,1,100,0,0.7331662044474102,0.0008056640624999334,0.0002313181200497771,9.786958374302927,41.0,448.0,1.495233102759511e-05
peak_ratio,adc_dead_zone,2,500,0,0.7331489998953683,0.0008056640624999334,0.00023090683410127255,9.905945442109038,43.0,448.0,7.761295210395082e-05
peak_ratio,adc_dead_zone,2,1000,0,0.733153315952846,0.0008056640624999334,0.00023980674605118344,12.620955605981793,50.0,448.0,5.3134428183543516e-05
peak_ratio,adc_dead_zone,2,200,0,0.7331686580882353,0.0008056640624999334,0.0002241200649230574,9.237587108741518,39.0,448.0,1.0774784059352825e-05
peak_ratio,adc_dead_zone,2,2000,0,0.7331748962402344,0.0008056640624999334,0.00024539506025595705,19.51197140376196,58.0,428.0,1.675576542954236e-05
peak_ratio,adc_dead_zone,2,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.707959604810434,57.0,448.0,4.316112529554287e-06
peak_ratio,adc_dead_zone,1,50,0,0.7331656051288488,0.0008056640624999334,0.00023040989163598577,9.68570914280346,41.0,448.0,1.1616970940493582e-05
peak_ratio,adc_dead_zone,2,100,0,0.7331683605510566,0.0008056640624999334,0.0002230269241433728,8.918010505379096,37.0,448.0,1.1217133335932686e-05
peak_ratio,adc_dead_zone,0,25,0,0.7331651704222516,0.0008056640624999334,0.00023541941882271328,10.548634415987896,44.0,448.0,1.150912549080038e-05
peak_ratio,adc_dead_zone,3,500,0,0.7331619480678014,0.0008056640624999334,0.00021531196343436957,7.834622758978902,38.0,448.0,7.610231271908824e-05
peak_ratio,adc_dead_zone,3,200,0,0.7331740435431986,0.0008056640624999334,0.00021628411480108494,7.4568484939535455,35.0,448.0,1.1611884175268789e-05
peak_ratio,adc_dead_zone,3,1000,0,0.733152596609933,0.0008056640624999334,0.0002227455522445663,10.66031884885174,50.0,448.0,3.665612713091264e-05
peak_ratio,step_size_track,32,25,0,0.7330992753365774,0.0008056640624999334,0.0004028320212189693,43.814584164876926,136.0,448.0,-7.201914299783291e-17
peak_ratio,adc_dead_zone,2,50,0,0.7331676723168717,0.0008056640624999334,0.00022304978885450286,8.842859115127824,39.0,448.0,1.2122789005740957e-05
peak_ratio,adc_dead_zone,3,2000,0,0.7332000732421875,0.0006042480468749778,0.00020638999955851567,16.82775851480681,51.0,428.0,2.0285728891573864e-05
peak_ratio,adc_dead_zone,3,100,0,0.7331757272385148,0.0006042480468749778,0.00021521591598438932,7.190340060064964,33.0,448.0,1.1944169755760258e-05
peak_ratio,adc_dead_zone,3,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.71911805957402,57.0,448.0,4.316112529554287e-06
peak_ratio,ctrl_dec,125,2000,0,0.7331533159528459,0.0008056640624999334,0.0002299366990783725,6.639545065248777,32.0,448.0,8.007930212155265e-05
peak_ratio,ctrl_dec,125,1000,0,0.7331706907276587,0.0008056640624999334,0.00022587998704608485,6.388385103361261,35.0,448.0,1.0718209402479097e-05
peak_ratio,ctrl_dec,125,5000,0,0.7331554739815849,0.0008056640624999334,0.0002414207411253063,9.53452105964084,32.0,448.0,-1.2023456336764657e-06
peak_ratio,ctrl_dec,125,500,0,0.7331718929635243,0.0008056640624999334,0.00022067003270177216,6.014245502804825,32.0,448.0,8.771497658744588e-06
peak_ratio,adc_dead_zone,3,50,0,0.7331758511912232,0.0008056640624999334,0.0002156880756770029,7.08657901901871,35.0,448.0,1.202075910043575e-05
peak_ratio,adc_dead_zone,1,25,0,0.7331662042469246,0.0008056640624999334,0.0002289041903185108,9.44297680984853,41.0,448.0,1.067326250773582e-05
peak_ratio,ctrl_dec,125,200,0,0.733172076326138,0.0008056640624999334,0.0002225904933662212,6.030941951449951,33.0,448.0,1.0630361012904892e-05
peak_ratio,adc_dead_zone,3,25,0,0.7331769470337433,0.0008056640624999334,0.00021653936886334606,6.911057787338777,35.0,448.0,9.361809857077662e-06
peak_ratio,step_size_track,56,25,0,0.7332393810542082,0.0028198242187499334,0.0009575349185385702,82.49547671556553,278.0,448.0,4.6276644051443364e-05
peak_ratio,adc_dead_zone,2,25,0,0.733168137049574,0.0008056640624999334,0.00022150825548889489,8.620351811726506,38.0,448.0,1.0680725570684743e-05
peak_ratio,ctrl_dec,125,100,0,0.7331717329614797,0.0008056640624999334,0.00022068809831729373,5.833711867412991,33.0,448.0,1.0701911037337182e-05
peak_ratio,ctrl_dec,500,500,0,0.7331540352957588,0.0008056640624999334,0.00023258704745839559,10.201950593801529,44.0,448.0,8.117374494144814e-05
peak_ratio,ctrl_dec,500,1000,0,0.7331511579241072,0.0008056640624999334,0.00023755312693155272,12.132999675366722,50.0,448.0,4.112638653740278e-05
peak_ratio,ctrl_dec,500,200,0,0.7331672219669119,0.0008056640624999334,0.0002255230668890932,9.24376508304631,38.0,448.0,7.825734109844767e-06
peak_ratio,ctrl_dec,500,2000,0,0.7331813703264509,0.0008056640624999334,0.00024061348396803292,18.98130625760245,58.0,428.0,1.1252721953166857e-05
peak_ratio,ctrl_dec,500,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.591291706403773,57.0,448.0,4.316112529554287e-06
peak_ratio,ctrl_dec,500,100,0,0.7331667434733219,0.0008056640624999334,0.000223439804084805,8.928728506032675,40.0,448.0,1.0141965719336315e-05
peak_ratio,ctrl_dec,1000,200,0,0.7331696099658029,0.0008056640624999334,0.000222796165606791,9.787509489358394,40.0,447.0,1.071361785081518e-06
peak_ratio,ctrl_dec,125,50,0,0.7331718758990783,0.0008056640624999334,0.00022059325535458472,5.783668322486891,32.0,448.0,1.0593411996254617e-05
peak_ratio,ctrl_dec,500,50,0,0.733167941950092,0.0008056640624999334,0.0002222758466667971,8.783602063850159,38.0,448.0,1.0000374478489234e-05
peak_ratio,ctrl_dec,1000,500,0,0.7331482805524553,0.0008056640624999334,0.00023571628075844928,12.35262045652084,53.0,448.0,4.060228715816093e-05
peak_ratio,ctrl_dec,1000,100,0,0.7331682990579045,0.0008056640624999334,0.00022567733869276486,9.613034225109795,39.0,448.0,1.771733914776371e-05
peak_ratio,ctrl_dec,1000,1000,0,0.7331770542689733,0.0008056640624999334,0.00023474838720502215,15.461056657265818,64.0,427.0,2.762312019319745e-05
peak_ratio,ctrl_dec,1000,2000,0,0.7331597900390626,0.0006042480468749778,0.0001812744140625069,26.10584714392622,85.0,426.0,4.316112535264188e-07
peak_ratio,ctrl_dec,1000,5000,0,0.7332000732421876,0.0002014160156250666,0.0001007080078125333,16.5,33.0,14.0,2.1580562649806294e-06
peak_ratio,ctrl_dec,1000,50,0,0.7331667434733219,0.0008056640624999334,0.00022327778008981867,9.051474410539758,39.0,448.0,1.0107344937769377e-05
peak_ratio,ctrl_dec,2000,50,0,0.73316650390625,0.0008056640624999334,0.00022541730117943453,9.623027299896064,39.0,448.0,8.478518603901819e-06
peak_ratio,ctrl_dec,2000,100,0,0.7331717603147243,0.0008056640624999334,0.00022307962873294567,9.66874640181244,38.0,447.0,5.418029599492061e-06
peak_ratio,ctrl_dec,500,25,0,0.733168092100675,0.0008056640624999334,0.0002217468722964099,8.646818094985989,38.0,448.0,1.02671274696048e-05
peak_ratio,ctrl_dec,1000,25,0,0.7331682115833125,0.0008056640624999334,0.0002230463120754738,8.806826685093274,37.0,448.0,1.101971098043437e-05
peak_ratio,ctrl_dec,2000,200,0,0.7331641060965403,0.0008056640624999334,0.00022553436646270556,10.870058107724454,46.0,447.0,3.1445962719457425e-05
peak_ratio,ctrl_dec,2000,25,0,0.7331680012004488,0.0008056640624999334,0.00022378557292289237,9.113502229815651,39.0,448.0,1.261350487167804e-05
peak_ratio,ctrl_dec,2000,500,0,0.7331792122977121,0.0008056640624999334,0.0002267916062171497,14.149092691038243,65.0,427.0,1.8235575439983536e-05
peak_ratio,ctrl_dec,125,25,0,0.7331722283574875,0.0008056640624999334,0.0002187056604615113,5.635253021094825,30.0,448.0,1.1675866263593556e-05
peak_ratio,ctrl_dec,2000,1000,0,0.7331597900390626,0.0006042480468749778,0.0001812744140625069,26.930291722239065,87.0,426.0,4.316112535264188e-07
peak_ratio,ctrl_dec,2000,2000,0,0.7331195068359376,0.0004028320312500222,0.00014099121093751174,30.524613688240617,95.0,426.0,9.92705881912552e-06
peak_ratio,ctrl_dec,2000,5000,0,0.7332000732421876,0.0002014160156250666,0.0001007080078125333,9.5,19.0,0.0,-2.158056264990045e-06
