_kstep,_drift_rate,drift_total_K,in_lock_frac,in_lock_frac_last20,v_dev_rms_mV,v_dev_rms_mV_last20,v_dev_abs_max_mV,drop_loss_rms_pct,drop_loss_rms_pct_last20,drop_loss_abs_max_pct,energy_loss_pct,v_heater_drift_mV,frozen_v_dev_abs_max_mV,frozen_drop_loss_rms_pct,frozen_drop_loss_abs_max_pct,window_time_us,ss_acq_v_dev_mV,ss_acq_drop_ref_A,_wall_s
3,100.0,4.0200000000000005,0.33666666666666667,0.0,9.381208930727311,15.365286533511531,17.513427734372478,15.421789408171259,15.703534566608214,20.032137869157793,-7.356758802468333,-15.106201171875,2.608642578122544,36.947220178344054,59.17340355295299,134.0,-2.4117024739558395,1.8577681737673192e-05,277.69183549657464
3,250.0,10.05,0.23,0.0,15.925067002327054,25.120886460592708,27.181396484372566,45.157932969708966,61.73326622209776,66.47773349674456,38.641229105668614,-24.77416992187509,2.608642578122544,64.32389072571085,87.29927633391836,134.0,-2.4117024739558395,1.8577681737673192e-05,262.35108963400126
3,500.0,20.1,1.0,1.0,2.297889154710334,2.1983428010129056,3.615722656247544,80.24356506158021,95.08520098968586,95.9156853277876,83.15285551487352,1.007080078125,2.608642578122544,79.90685842787592,95.84700910396879,134.0,-2.4117024739558395,1.8577681737673192e-05,202.0050017964095
3,750.0,30.150000000000002,1.0,1.0,2.492322188654746,3.304295108484249,4.219970703122522,86.19898670556374,97.34426334172367,97.7112646456915,88.63460822378684,-1.007080078125,2.608642578122544,86.00034167026122,97.73249482813209,134.0,-2.4117024739558395,1.8577681737673192e-05,192.50493002310395
3,1000.0,40.2,1.0,1.0,2.2269627729958126,1.7233135586897692,3.8171386718724998,89.34390621347444,98.17979132386439,98.36065461987924,91.41266745089158,0.6042480468749778,2.608642578122544,89.19734540020283,98.35638804425119,134.0,-2.4117024739558395,1.8577681737673192e-05,192.4009959846735
3,1500.0,60.300000000000004,1.0,1.0,2.192582051284785,1.240048432113261,3.4143066406224776,92.31240848650934,98.50549983870674,98.5365962520989,93.67046598258855,1.4099121093750222,2.608642578122544,92.4210277414517,98.5366022903768,134.0,-2.4117024739558395,1.8577681737673192e-05,198.62809093482792
3,2000.0,80.4,1.0,1.0,2.666385247731895,2.807433943363782,3.4143066406224776,93.73884022153007,97.61470535642233,98.53659806272975,95.24491075660579,0.2014160156249556,2.608642578122544,93.80136058858189,98.53660264588208,134.0,-2.4117024739558395,1.8577681737673192e-05,210.27063399367034
3,3000.0,120.60000000000001,0.9633333333333334,0.8166666666666667,3.040381309686026,4.5322393291033,5.649414062502522,88.82850421123744,70.694593066475,98.5365998471388,90.58843023273255,6.646728515624978,2.608642578122544,88.80544500003705,98.53660264521706,134.0,-2.4117024739558395,1.8577681737673192e-05,240.19010325148702
3,5000.0,201.0,1.0,1.0,2.194175310285643,1.4525574734658424,3.8171386718724998,91.36367156074901,91.8722156329516,98.58232017984184,92.89636559755088,-0.6042480468749778,2.608642578122544,91.37318411361267,98.58229973555359,134.0,-2.4117024739558395,1.857768173766421e-05,277.05930664017797
4,100.0,4.0200000000000005,0.2833333333333333,0.0,10.13534785061221,16.142524539143,18.31909179687252,12.939375896737591,12.564150039271256,18.99668633843867,-13.74567005621692,-15.710449218749979,2.205810546872522,37.98680074641127,60.00046021143464,134.0,-2.4027506510391996,1.858058945274146e-05,278.4732927978039
4,250.0,10.05,0.12333333333333334,0.0,26.407869802823388,41.71825174683952,46.1145019531225,14.094013441415067,14.85462251701984,18.343073452269998,-14.792435811130012,-43.90869140624998,2.205810546872522,64.8407462686201,87.46854736757054,134.0,-2.4027506510391996,1.8580589451777954e-05,261.67650894261897
4,500.0,20.1,0.08666666666666667,0.0,45.70167320423304,68.76058101508954,72.2985839843725,41.94763648669583,63.66807660069085,73.29748333546235,27.255841659580504,-70.49560546875,2.205810546872522,80.1574314494702,95.875634182374,134.0,-2.4027506510391996,1.858058945220285e-05,237.9946694355458
4,750.0,30.150000000000002,0.3233333333333333,0.0,8.44165955551163,13.230801247312298,13.887939453122499,85.73285627412587,97.00208909883142,97.5090652373883,88.29409663170824,-10.07080078125,2.205810546872522,86.16172875412967,97.74121533708883,134.0,-2.4027506510391996,1.858058945225661e-05,194.71718859672546
4,1000.0,40.2,1.0,1.0,1.8178846843883982,1.9299995849515261,3.4143066406224776,89.51210954791756,98.17726051235307,98.36232004654448,91.3891265707672,0.4028320312500222,2.205810546872522,89.31557023163732,98.35949566878467,134.0,-2.4027506510391996,1.8580589452084153e-05,193.1495563890785
4,1500.0,60.300000000000004,0.92,1.0,3.1608670429042203,2.8172677742175565,5.8312988281225,92.5768432671669,98.50861701402023,98.53683130330927,94.03919093679139,-1.2084960937500666,2.205810546872522,92.4972884653704,98.536821878764,134.0,-2.4027506510391996,1.8580589451938654e-05,200.80669847875834
4,2000.0,80.4,0.9233333333333333,0.8666666666666667,3.0433969943097745,3.5486255560621394,6.234130859372522,93.92310756433463,97.6368175182066,98.536831655849,95.49162208286093,-3.625488281249978,2.205810546872522,93.85572590526444,98.53681806719538,134.0,-2.4027506510391996,1.8580589452158716e-05,212.68638854846358
4,3000.0,120.60000000000001,0.77,0.0,3.8773526387033916,6.9851735701828,9.476318359377455,88.92256343425157,71.3352964198281,98.53679392336974,90.35528273809523,7.653808593749978,2.205810546872522,88.84292282856893,98.53682163878925,134.0,-2.4027506510391996,1.858058945189723e-05,243.22956424206495
4,5000.0,201.0,0.47,0.11666666666666667,6.921511694368151,8.411086293701457,11.873779296872499,91.39230499949088,92.55309966671786,98.5826455326254,92.56937358276645,-0.4028320312500222,2.205810546872522,91.38006497648594,98.58254667452132,134.0,-2.4027506510391996,1.8580589452389234e-05,276.17204061709344
5,100.0,4.0200000000000005,0.31333333333333335,0.0,10.259294601829772,16.197519885247353,19.124755859372566,7.604762930566245,7.8275790825419405,14.611011306182615,-3.582332558539947,-18.53027343750002,0.5944824218725442,39.28411047370326,60.974388719384756,134.0,-0.9883626302058448,1.757096260939682e-05,279.5890272986144
5,250.0,10.05,0.13,0.0,26.663701558790578,42.135133614626234,47.32299804687257,8.70352600734347,8.797428450550257,13.942771040761743,-4.488947088068174,-47.534179687500064,0.5944824218725442,65.33745571634842,87.42309757504222,134.0,-0.9883626302058448,1.7570962610671254e-05,260.39136609993875
5,500.0,20.1,0.06,0.0,55.75918597132626,88.28130844417856,98.88549804687253,8.623958280751442,9.222460458210541,14.876184184275624,-5.032078598484846,-99.09667968750003,0.5944824218725442,80.29220573672454,95.75366774640317,134.0,-0.9883626302058448,1.7570962612259563e-05,237.8656115680933
5,750.0,30.150000000000002,0.043333333333333335,0.0,85.16887225650652,136.0459351058597,152.05932617187256,14.464273350557619,17.29372546793337,22.5705166195403,-1.9312801308539962,-152.27050781250006,0.5944824218725442,86.204954297137,97.64607168419721,134.0,-0.9883626302058448,1.757096261055387e-05,234.84294499270618
5,1000.0,40.2,0.04,0.0,97.85958140669645,139.2262499648241,144.00268554687256,48.53240023468269,85.54327185787183,91.42185572008101,35.11065421616736,-144.21386718750006,0.5944824218725442,89.32277488785047,98.27701130337414,134.0,-0.9883626302058448,1.757096261118903e-05,226.20855143666267
5,1500.0,60.300000000000004,0.18,0.0,14.083419466834682,18.673640091913157,19.9304199218725,92.07250477101194,98.43506002758326,98.4527548746758,94.96711432506886,-18.53027343750002,0.5944824218725442,92.47137161201465,98.45275712057185,134.0,-0.9883626302058448,1.757096260890081e-05,203.25848038122058
5,2000.0,80.4,0.91,1.0,3.628001195680849,2.844193486853632,8.651123046872545,93.77107782801667,97.44476094627565,98.45275580164504,96.29861693999655,-2.416992187500022,0.5944824218725442,93.7939264770607,98.45274291820188,134.0,-0.9883626302058448,1.757096261177865e-05,214.27149208262563
5,3000.0,120.60000000000001,0.8433333333333334,0.38333333333333336,3.597541343354458,6.581135244539591,13.101806640627434,88.45529538731033,69.39499527159508,98.45275791546723,91.36867386578858,5.639648437499978,0.5944824218725442,88.55952883095871,98.45275791540874,134.0,-0.9883626302058448,1.757096261028271e-05,244.8821043409407
5,5000.0,201.0,0.14,0.0,18.446437681809986,26.724038994862624,32.0153808593725,91.57926830544176,95.14362495306574,98.50115488641786,94.1231235472624,-21.75292968749998,0.5944824218725442,91.04595032719817,98.5012141332581,134.0,-0.9883626302058448,1.7570962611891117e-05,274.57612201198936
6,100.0,4.0200000000000005,0.2866666666666667,0.0,10.354191126047299,16.37578774697477,19.9304199218725,5.901688593823772,5.713191709244551,14.614560035679437,-2.45269993973829,-20.947265625000043,1.0168457031274336,40.82675078781202,62.05196944751459,134.0,0.22908528646077775,1.669341837829185e-05,279.0225333739072
6,250.0,10.05,0.11333333333333333,0.0,26.691546846874584,42.16502829154465,47.32299804687257,6.202796154442883,6.077683093191081,13.601331485545817,-3.3012332128099287,-49.951171875000085,1.0168457031274336,65.94689157214435,87.4202685909401,134.0,0.22908528646077775,1.6693418376684226e-05,257.7723652627319
6,500.0,20.1,0.056666666666666664,0.0,55.711572627156414,88.41115479096246,98.88549804687253,6.583440992277535,6.180522187513096,13.417565526468985,-3.6879048833505568,-101.51367187500004,1.0168457031274336,80.48906023308182,95.64617099443365,134.0,0.22908528646077775,1.6693418377382585e-05,237.38179534859955
6,750.0,30.150000000000002,0.03666666666666667,0.0,86.91918900875832,138.78655167532597,156.8933105468726,6.22042359764922,5.436032915059972,16.00563183431944,-4.460248794765831,-159.52148437500014,1.0168457031274336,86.29058825618313,97.55758545747514,134.0,0.22908528646077775,1.6693418377396693e-05,233.51244227401912
6,1000.0,40.2,0.02666666666666667,0.0,120.49104233074745,193.8923018500787,219.73510742187253,6.024988584651903,5.337688181611,15.972328707960596,-6.416099022899457,-220.75195312500006,1.0168457031274336,89.36209370713269,98.1983736594993,134.0,0.22908528646077775,1.669341837635866e-05,233.72728443704545
6,1500.0,60.300000000000004,0.016666666666666666,0.0,184.30083378610365,287.00071094763985,300.3015136718725,31.25782961856619,66.20289551811278,86.3378128342245,11.761239884641872,-301.31835937500006,1.0168457031274336,92.46705488574632,98.37142097335627,134.0,0.22908528646077775,1.6693418375751738e-05,235.55083629488945
6,2000.0,80.4,0.016666666666666666,0.0,135.14723448590098,155.93711463578398,168.17260742187256,74.13386689368853,98.25642764140963,98.37141492538139,62.15734896909435,-156.29882812500006,1.0168457031274336,93.74789751578481,98.37141969794408,134.0,0.22908528646077775,1.6693418377956033e-05,221.6119120772928
6,3000.0,120.60000000000001,0.2966666666666667,0.0,14.80749675297017,28.87971662934878,33.24340820312743,89.7996073478773,81.63627482399752,98.37138342215619,93.69237339660813,17.72460937499998,1.0168457031274336,88.3142667939151,98.37141635689703,134.0,0.22908528646077775,1.6693418375514555e-05,242.94052202999592
6,5000.0,201.0,0.4166666666666667,0.0,21.2676739192647,34.14213480546441,52.5793457031275,89.7494798576093,81.1673509077017,98.42223349077943,92.80932549931129,37.060546874999936,1.0168457031274336,90.73573550396776,98.42230010026786,134.0,0.22908528646077775,1.6693418376892003e-05,274.13541226647794
